Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2328,3To5owsnumbjenW1G5j0VK,Los Prisioneros,Modo trabajación,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,alt-rock
2796,6bs88I4enbCiWZIeD5QQ5E,Enjambre,Daltónico,Eliza Mi Hortaliza,46,237475,False,0.365,0.851,11,-3.512,1,0.0474,0.269,1.15e-05,0.0805,0.481,193.04,4,alt-rock
2849,1TD7UJAz4DyR3GuAgju5zU,Los Gardelitos,Oxigeno,Mezclas Raras,45,195266,False,0.645,0.764,9,-5.467,0,0.0378,0.00172,0.0,0.517,0.66,119.921,4,alt-rock
38759,3xCTDZDYUOUwpO6oOmzPqw,Debbies,Comfort Zone,Comfort Zone,25,140800,False,0.558,0.782,1,-4.231,1,0.0369,0.000753,0.0,0.0734,0.905,132.642,4,garage
38928,2FQorqYIuJWTdGALKW6dex,The Grogans,Just A Kid,Just A Kid,24,162614,False,0.397,0.948,2,-4.177,1,0.0635,0.094,0.00648,0.177,0.767,169.345,4,garage
38585,2qIV6BuKqYLJWzBBqHZrVG,Chicano Batman,Cycles of Existential Rhyme,Amor Verde,29,206120,False,0.49,0.646,2,-5.948,0,0.0299,0.234,0.0,0.167,0.618,126.0,3,garage
2093,22rUY52RY8r6fi66gtEono,Weezer,Alternative Christmas 2022,We Wish You A Merry Christmas,0,84973,False,0.387,0.786,11,-4.127,1,0.0436,0.0195,0.0,0.123,0.462,149.806,3,alt-rock
2213,6ngu6sBaJMM05mAVATApZJ,KALEO,Feeling Good - Adult Pop Favorites,Save Yourself,0,273880,False,0.534,0.338,0,-8.608,0,0.0346,0.515,9.26e-06,0.124,0.111,120.399,4,alt-rock
2771,1Kff9M64hU5w2sC8RpxT51,Los Caligaris,Canciones para Armar,Olvidar,46,297034,False,0.716,0.712,4,-8.641,1,0.0305,0.0374,0.000215,0.121,0.872,141.93,4,alt-rock
2337,1PYe4YkKMsZ4JdvEZYBE6m,The Verve,Rock Workout 2023,Bitter Sweet Symphony - Remastered 2016,1,357266,False,0.356,0.917,9,-6.005,1,0.0487,0.0336,0.0,0.406,0.523,171.172,4,alt-rock
38457,4NnNGFTcMv5OK1LvIA2Wgw,CASTLEBEAT,Melodrama,80's High School,52,202922,False,0.541,0.491,5,-8.747,0,0.0263,0.477,0.000816,0.102,0.274,76.99,4,garage
2804,5YCPqMoXNlPeUJ9fm1dlz3,The Neighbourhood;Young Saab,Sweater Weather (Young Saab Remix),Sweater Weather - Young Saab Remix,61,267270,False,0.583,0.954,7,-4.179,0,0.0788,0.000553,0.243,0.414,0.421,124.029,4,alt-rock
2212,0393PMIQFV9pewSmxoWwXw,Fitz and The Tantrums,US Pop 20s,Sway,0,136940,False,0.705,0.927,1,-2.701,1,0.0776,0.0327,0.0,0.0705,0.945,159.978,4,alt-rock
2618,3zwmW1gM4E8FlHXV5nE16u,Audioslave,Out of Exile,Be Yourself,72,278973,False,0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,4,alt-rock
38143,7KJOLkQ2TJz3fFA9njYsrY,Roland Clark,Sense of House Issue 3,House Will Survive - Original Mix,0,354299,False,0.8,0.79,2,-6.891,1,0.0692,0.00352,0.0266,0.0683,0.63,121.987,4,garage
38187,1PXsUXSM3LF2XNSkmIldPb,The Black Keys,El Camino,Little Black Submarines,66,251266,False,0.365,0.466,2,-7.514,1,0.0418,0.161,6.68e-06,0.106,0.487,95.163,4,garage
38172,3stnrhzN0lzZFskbaZ5sEw,Mis-Teeq,Mis-Teeq,Scandalous - U.S. Radio Edit,61,238840,False,0.734,0.668,0,-3.935,0,0.0349,0.0526,0.0,0.0925,0.651,99.971,4,garage
38140,3DfO1b2g7RSiizwFQfCg1A,The Peep Tempel,Tales,Carol,38,236480,True,0.426,0.807,0,-5.276,0,0.0405,0.013,4.74e-05,0.105,0.425,76.371,4,garage
2036,5SVYqPYpje5JDG2O969oz6,The Killers;Toni Halliday,Rock n Roll Christmas,A Great Big Sled,0,262586,False,0.532,0.872,0,-3.869,1,0.0636,0.00223,0.0,0.283,0.299,127.959,4,alt-rock
2105,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,alt-rock
2362,1b7DozY0xHWXU1T84Lck1z,Layto;Neoni,Ghost Town,Ghost Town,62,193846,False,0.631,0.643,0,-5.656,1,0.053,0.0658,0.0,0.0937,0.528,130.099,4,alt-rock
2851,51c94ac31swyDQj9B3Lzs3,Deftones,White Pony,Change (In the House of Flies),77,299533,False,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,4,alt-rock
2757,5UYYQuk6SjY3S892UuLXE3,Zayde Wølf,Rare Breed,Heroes,59,222413,False,0.516,0.714,5,-4.529,0,0.0391,0.257,0.0,0.0683,0.312,86.926,4,alt-rock
2759,3N1McBmL4FxqiHSfKAB413,Future Royalty,The Best,The Best,55,226478,False,0.578,0.861,10,-6.043,1,0.0995,0.0328,0.019,0.103,0.575,142.032,4,alt-rock
2365,4gi2kndWShH9kDbb9kBfs6,The Score,Metamorph,Fighter,65,156666,False,0.521,0.835,8,-3.717,0,0.0728,0.0259,0.00011,0.091,0.482,160.031,4,alt-rock
2857,7r9kOxiNDnkAg5QKqtyjVk,Lauren Daigle,Look Up Child,Rescue,69,215613,False,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,4,alt-rock
38474,08nbKZTgrxdObcdVFVX6W2,Shannon & The Clams,Onion,Did You Love Me,28,212080,False,0.219,0.706,9,-6.931,1,0.0384,0.086,0.922,0.685,0.43,149.775,3,garage
38677,44TlPRGuVb4qDTWhuq3PDW,The Vanns,Through the Walls,You and I,26,199916,True,0.455,0.821,9,-6.373,1,0.0464,0.000918,0.0,0.233,0.379,118.018,4,garage
38994,34miSNKQ0xN7EG8zzzaFzI,13th Floor Elevators,The Psychedelic Sounds of the 13th Floor Elevators - 2008 Remaster,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),54,146737,False,0.428,0.923,2,-4.454,0,0.123,0.0108,0.436,0.0985,0.681,151.005,4,garage
2565,2MobJagQB0dGJoRqI8OT0m,Matt Redman,Sing Like Never Before: The Essential Collection,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",65,256933,False,0.459,0.561,7,-7.091,1,0.0271,0.0839,0.0,0.0998,0.306,144.783,4,alt-rock
38383,5GKVcvTgnFYtfh25qKQtRg,The Strokes,Comedown Machine,One Way Trigger,59,242293,False,0.516,0.942,2,-4.113,1,0.036,0.000182,0.464,0.116,0.964,95.996,4,garage
38974,6LOBCrIpUtcw54KXHWCY70,The Hives,Blood Red Moon,Blood Red Moon,29,271546,False,0.579,0.642,9,-8.01,0,0.0302,0.58,0.000191,0.155,0.428,126.341,4,garage
2249,7KPwpv8wlkkaNRd4LLoQT9,Soundgarden,Hits Pop Rock 90's,Black Hole Sun,1,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,alt-rock
2476,2gOhhHSjm3iw4NFY43carm,Os Paralamas Do Sucesso,Acústico (Live),Caleidoscópio - Ao Vivo,50,256720,False,0.567,0.494,7,-11.309,1,0.046,0.245,0.00132,0.712,0.547,175.448,4,alt-rock
38483,6IuSb9hxwgPUClNxsIERyn,Wine Lips,Mushroom Death Sex Bummer Party,Mall Walker,28,192119,False,0.582,0.904,11,-4.656,0,0.0828,0.00139,0.0185,0.0569,0.742,135.029,4,garage
38438,7uD9Nam4bGdN5sBIuhrZst,The Spits,The Spits,Die Die Die,29,86733,False,0.297,0.85,9,-7.288,1,0.0512,7.96e-05,0.024,0.168,0.964,178.744,4,garage
38897,1rPKpnbB6vGtXb3p4wcNV6,The Fuzztones,Lysergic Legacy - The Very Best Of,Bad News Travels Fast,24,161506,False,0.458,0.859,7,-4.86,0,0.0337,0.453,0.00683,0.208,0.883,82.244,4,garage
38193,3czdA0j4iaLDJJCoT5D8iP,Arctic Monkeys,Suck It and See,Don't Sit Down 'Cause I've Moved Your Chair,62,183506,False,0.434,0.912,9,-5.148,1,0.0451,0.0191,0.278,0.326,0.315,119.729,4,garage
2782,20n9GjrKJBmN7nMEb21cxc,El Cuarteto De Nos,Jueves,Que Empiece el Juego,46,236706,False,0.735,0.723,9,-6.032,0,0.0725,0.0128,0.0,0.0539,0.533,119.938,4,alt-rock
2454,0YNtAadZvKBBEFARtfoCV8,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Compass,70,167960,False,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,4,alt-rock
38804,2uUAW6qgya8keByF9mh3ui,George FitzGerald;Panda Bear,Passed Tense,Passed Tense,47,241087,False,0.681,0.826,8,-6.72,1,0.0547,0.362,0.0132,0.14,0.549,123.996,4,garage
38205,6lXSBOTOmviaeeDlTBP79A,Acid Ghost,Warhol,Not the Same Person,49,212000,False,0.738,0.598,4,-9.148,0,0.0289,0.907,0.9,0.138,0.375,137.37,4,garage
38110,5CE0k1VmTXgCtaa5L288LP,Jamie xx,KILL DEM,KILL DEM,67,223536,False,0.788,0.873,2,-6.188,1,0.0431,0.00344,0.311,0.332,0.291,128.004,4,garage
2230,2S9yxu8MLsL0CXoSdGuues,Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,alt-rock
38326,6voIJ7OWwRabSZDC77D5Hp,Royal Blood,Typhoons,Trouble’s Coming,57,228400,False,0.775,0.688,1,-5.038,0,0.0384,0.0533,0.0,0.321,0.805,112.009,4,garage
2652,6Thn8AOHIwPCkf2O4ZgfC2,Phosphorescent,Muchacho,Song for Zula,62,370200,False,0.486,0.623,4,-8.264,1,0.0358,0.734,0.536,0.0509,0.525,86.007,4,alt-rock
2070,0T7DQlfcadEUEjxoHeQQaL,Zoé,Alternativo diferente latino,Labios Rotos - En Vivo,0,244866,False,0.582,0.755,11,-7.305,1,0.0288,0.0632,0.00658,0.931,0.311,109.061,4,alt-rock
2610,0z1o5L7HJx562xZSATcIpY,Radiohead,OK Computer,Exit Music (For A Film),73,267186,False,0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,4,alt-rock
38178,0Ln5tJyLX5qusquBOtq7wf,Kasabian,West Ryder Pauper Lunatic Asylum,Fire,66,252279,False,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,4,garage
38923,6zV7pFGeNk2dAm5Huj5wwu,Shannon & The Clams,Onion,Tryin',24,237680,False,0.213,0.762,9,-5.402,1,0.0424,0.236,0.179,0.331,0.674,166.454,3,garage
38859,3OtId2P71K4wGAAJk8QCIR,Royal Blood,Honeybrains,Honeybrains,58,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,garage
38943,5hcVwEQy4sgFNWBr0MiEiv,Reatards,Teenage Hate / Fuck Elvis Here's the Reatards,When I Get Mad,23,171666,False,0.194,0.98,6,-2.885,1,0.152,0.833,0.804,0.185,0.662,157.745,4,garage
2410,0M1A9wInEHilyWkh4I8tWo,WALK THE MOON,What If Nothing,Lost In The Wild,67,235960,False,0.483,0.77,6,-4.829,0,0.0512,0.007,0.0,0.182,0.386,132.992,4,alt-rock
38838,5lZs7xK2FVa8p1M59O9NHF,Together Pangea,Bulls and Roosters,Better Find Out,25,103100,False,0.417,0.981,9,-3.58,1,0.134,2.81e-05,1.23e-06,0.155,0.227,99.253,4,garage
38155,4GuZMzKXJSoWhwHUqRa0fm,TEMPOREX,Numbers,Numbers,70,127972,False,0.423,0.332,6,-10.761,1,0.0288,0.474,0.0,0.0993,0.5,93.958,4,garage
2338,3T5o2gOsExc13J9yfo1sPF,Royal Blood,All Out Alternative,Trouble's Coming,0,228400,False,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,alt-rock
38026,0C6dSPCqwKqwos6s1CrDrh,Arctic Monkeys,The Car,The Car,0,198554,False,0.428,0.365,4,-11.889,0,0.0276,0.78,0.0033,0.113,0.236,94.033,3,garage
2043,7GEQkaJPZmph6xtzXFNWxn,The Killers,Alternative Christmas 2022,Joy Ride - Night Version,0,436413,False,0.666,0.935,0,-4.563,1,0.0445,0.00285,0.781,0.352,0.69,118.999,4,alt-rock
2539,0nK8nFLgGsNtpB6o1I8wt8,Bandalos Chinos,Alternativo diferente latino,Vámonos De Viaje,0,236426,False,0.768,0.748,5,-6.149,1,0.0304,0.0231,0.00239,0.341,0.868,129.001,4,alt-rock
2601,3FtYbEfBqAlGO46NUDQSAt,MGMT,Oracular Spectacular,Electric Feel,77,229640,False,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,3,alt-rock
38339,6Kuf6bbGqRa1PUcCYGxSlH,Dear Seattle,Someday,Here to Stay,31,251253,False,0.502,0.849,8,-2.565,1,0.0405,0.00628,0.0,0.244,0.275,129.016,4,garage
2966,3hgESJrxlX103Q78BrEAfr,Sleeping Wolf,The Silent Ones,New Kings,57,234613,False,0.558,0.817,4,-3.619,1,0.0481,0.0147,0.000102,0.384,0.429,76.004,4,alt-rock
38854,5kSBstWdaP3tMlArgGM00C,Jamie xx,In Colour,Obvs,52,231039,False,0.652,0.392,5,-12.603,0,0.0381,0.857,0.926,0.0817,0.407,76.03,4,garage
38442,0pcMryjkcJE7FDLX463c24,Cash Savage and the Last Drinks,One of Us,Rat-a-tat-tat,30,273473,False,0.429,0.771,11,-5.247,0,0.0313,0.00205,0.00312,0.182,0.705,90.977,4,garage
2171,2dHFbe42W3zlzLRbjvvbp3,Marilyn Manson,Halloween Metal Nights,The Beautiful People,1,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4,alt-rock
2417,5VUQsLff8A3ruAyCdTxqzg,Casting Crowns,Casting Crowns,Who Am I,65,335906,False,0.545,0.472,11,-7.552,1,0.0279,0.434,0.0,0.0684,0.193,134.027,4,alt-rock
2838,4dUBeg6zboC0lTUS7TKXfs,Siouxsie and the Banshees,Halloween Hits,Spellbound,0,197106,False,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4,alt-rock
38878,5F7AoCwgftgUdGUgd57RVE,The Hives,Tyrannosaurus Hives,Two-Timing Touch and Broken Bones,58,120506,False,0.342,0.992,11,-3.251,0,0.0632,0.019,0.00604,0.101,0.938,165.23,4,garage
38661,0YEmqyBlAFATOfRBkNNC2V,Cid Rim,Songs For Vienna,He Who Runs With The Flock Inevitably Follows Asses,38,207719,False,0.632,0.471,1,-9.573,0,0.155,0.0591,0.694,0.343,0.361,94.006,4,garage
2807,0RmUjJteEkkF5kKdhEfwNe,Zayde Wølf,Golden Age,Hustler,56,194771,False,0.575,0.857,11,-4.288,1,0.0456,0.0393,0.0,0.0919,0.888,81.999,4,alt-rock
2883,4K8g4J2FoDIXfgi762CKW2,Static-X,Metal Lives!,Looks That Kill,0,251600,False,0.641,0.956,5,-4.006,0,0.0376,0.00037,0.00858,0.16,0.669,136.981,4,alt-rock
38493,5qB3Sz46MUFRmeMAlRdcEl,WAAX,At Least I'm Free,Jeff On The Streets,28,165053,False,0.617,0.865,9,-5.25,1,0.05,0.00174,0.0,0.119,0.684,125.107,4,garage
38863,5Nfs9PIPYo7nQTg08Li4iS,El Shirota,Niebla,Niebla,26,163332,False,0.478,0.95,7,-6.205,1,0.0459,0.00256,3.78e-05,0.231,0.688,122.578,4,garage
2637,033BH9v7RyCCdHzgxyiU5R,Comisario Pantera;Luis Humberto Navejas,Murasaki,Murasaki,47,213133,False,0.572,0.73,4,-4.381,1,0.0257,0.0286,0.000623,0.198,0.3,136.948,4,alt-rock
2423,0TEm33n5APQRJ45tWmRnxQ,Las Pastillas del Abuelo,2020,Rocanrol N´n´n´,50,266143,False,0.703,0.589,11,-6.106,0,0.0249,0.138,2.4e-05,0.145,0.931,100.022,4,alt-rock
2728,3gpgMfFAQDkVgcY1u76Ccx,Tan Bionica,Destinologia,Hola Noviembre,46,213760,False,0.649,0.835,0,-4.327,1,0.0307,0.107,0.0,0.221,0.525,120.068,4,alt-rock
2968,141GeeQQItnC1sH7gXUDlf,Red Hot Chili Peppers,Return of the Dream Canteen,Copperbelly,60,224983,False,0.592,0.616,2,-7.227,0,0.0337,0.0917,0.0106,0.179,0.492,129.896,3,alt-rock
38346,3AZ9y0djGcK0kcOkCxuUOU,Jay Reatard,Singles 06-07,I Know A Place,30,129866,False,0.222,0.954,0,-4.765,1,0.0617,0.338,0.0,0.439,0.831,174.13,4,garage
2376,5KZl7Cymt0Vm6ol0ErO2Sp,Bishop Briggs,Pop & Halloween,Dead Man's Arms,0,245173,False,0.535,0.508,2,-5.996,0,0.0318,0.233,0.0,0.0993,0.236,134.577,4,alt-rock
2524,1mWdyqs6Zvg8b1lKjDc8yB,Chris Tomlin,The Ultimate Playlist,Good Good Father,66,293398,False,0.429,0.587,9,-4.588,1,0.0275,0.315,0.0,0.108,0.164,145.003,3,alt-rock
38864,7ElMeCWsfj7IkUGcsWxb5K,The Greenhornes,Dual Mono,There Is An End,49,185573,False,0.704,0.381,6,-11.984,0,0.0301,0.112,0.00078,0.303,0.842,107.074,4,garage
2438,0Ty3wEwyel2QXCfgP3FojC,Moderatto;Danna Paola,Halloween 2022 Pop Vol. 5,Sólo Quédate En Silencio,0,234973,False,0.337,0.643,4,-7.122,1,0.041,0.467,1.86e-06,0.0857,0.167,175.875,4,alt-rock
38717,3QPgfdSDZM2L5QcHYSbcvS,Drunk Mums,Urban Cowboy,Urban Cowboy,25,259839,False,0.584,0.685,9,-7.45,1,0.0327,0.0279,0.0516,0.097,0.604,133.051,4,garage
2150,7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,Afraid,77,251186,True,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,4,alt-rock
38999,4vCdbZIfKSuuUo1iCBuxhi,Ultrasonicas,Yo Fui una Adolescente Terrosatánica,Ramona,26,83720,False,0.622,0.814,5,-4.945,0,0.0745,0.000628,0.00108,0.224,0.914,97.553,4,garage
38590,3B6c6S2aPsIe0T0MIPJ1S8,Polish Club,Iguana,We Don't Care,27,259706,True,0.426,0.939,5,-4.023,1,0.159,0.000639,0.0,0.314,0.337,172.051,4,garage
38876,5tMfvUX5Ir9vtmlXAdSSZz,The Grogans,Grogan Grove,Conflicting,25,191149,False,0.628,0.553,2,-7.419,1,0.0261,0.00151,2.92e-06,0.191,0.468,114.981,4,garage
2982,4sQZkvEugFqfWQ7OUsssZs,Los Caligaris,20 Años: El Show Más Feliz del Mundo (En Vivo),Razón - En Vivo,44,197847,False,0.518,0.846,6,-7.181,1,0.0448,0.0529,0.0,0.934,0.563,152.087,4,alt-rock
2955,3gVhsZtseYtY1fMuyYq06F,Rammstein,Mutter,Sonne,74,272440,False,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,4,alt-rock
38798,6WTH1AmwhBwjqUJEnBkm9Q,The Saints,(I'm) Stranded,Messin' With The Kid - 2004 Remaster,28,355093,False,0.232,0.804,0,-6.342,0,0.0437,2.39e-06,0.0176,0.0769,0.423,138.536,4,garage
38441,17rAUcoyso7DzCeVNlxeTe,The Chats,The Chats,Don't Stop the Blues,29,158000,False,0.272,0.942,7,-2.316,1,0.047,0.346,0.321,0.337,0.971,163.287,4,garage
2143,5m3GmwLuZSP00IzHdxsDIV,Andrés Calamaro,Música para casa,Cuarteles De Invierno,0,212440,False,0.488,0.627,9,-7.266,0,0.0295,0.429,0.000133,0.114,0.482,78.979,4,alt-rock
2718,4Y4ldFPbe39m81tRLOcIWd,The Score,Metamorph,Head Up,59,169977,False,0.596,0.638,9,-5.849,1,0.0557,0.00494,1.4e-05,0.138,0.269,144.871,4,alt-rock
2526,2m2QV4YsDoVNQ9Y6THdSg4,Charlie Brown Jr.,Imunidade Musical,Aquela Paz,49,176960,False,0.586,0.487,11,-9.29,1,0.0341,0.769,0.0001,0.181,0.693,123.897,5,alt-rock
38853,4AblNv2IZzFJnnifSzb9v5,Ariel Pink,pom pom,Lipstick,54,200293,False,0.472,0.832,3,-3.278,0,0.0339,0.00058,0.000255,0.256,0.839,134.957,4,garage
2583,4K9Xn20HjUTtPaiEY1DllO,Matthew West,Santa's Christmas List,Jingle Bells,0,125066,False,0.527,0.675,7,-5.004,1,0.0395,0.553,0.0,0.316,0.594,107.409,4,alt-rock
2976,2MlMI8EvmLlWYXVcdfSAxs,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Uma vida só - Ao vivo,45,235864,False,0.46,0.898,5,-4.922,0,0.0412,0.0112,0.00108,0.649,0.746,92.148,4,alt-rock
2566,4to8RSl1qZa7q3X8z4nOk3,Charlie Brown Jr.,De 1997 A 2007,Pontes Indestrutíveis,48,209084,False,0.729,0.711,7,-8.04,1,0.119,0.248,0.0,0.198,0.808,159.019,4,alt-rock
38239,3PbsDnKdrZY0ttX7VE9s5R,Kasabian,West Ryder Pauper Lunatic Asylum,Underdog,63,277466,False,0.526,0.895,5,-5.407,0,0.0543,0.0603,1.3e-06,0.582,0.655,101.016,4,garage
2440,7MIKwg3dDCWhxMVjMvqF1O,Blind Melon,Los Clásicos del Pop 90s,No Rain,1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,alt-rock
38159,3xMQOd1C3TXsjQ3pmzOmkC,The Black Keys,Turn Blue,Weight of Love,61,410186,False,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,4,garage
38412,14Gl9VGGqSCxQVTHDt1S4p,The Vacant Lots,Thank You,Thank You,41,174813,False,0.424,0.959,11,-4.699,0,0.0473,0.000119,0.909,0.277,0.612,130.004,4,garage
2174,5cfct39EqJAkG0cqRaARz1,grandson,Alternative Rock Mixtape,Blood // Water,0,214520,False,0.505,0.892,6,-5.633,0,0.139,0.00162,0.00177,0.148,0.629,154.004,4,alt-rock
38567,3GuC0yIbStjQPAyv5DCjCW,The Libertines,Anthems For Doomed Youth (Deluxe),You're My Waterloo,49,259133,False,0.614,0.368,9,-9.352,1,0.0272,0.361,6.58e-05,0.076,0.213,86.096,4,garage
38301,3GJ6jnDrapgXAmxEXO6fWw,CASTLEBEAT,VHS,Research,54,155066,False,0.524,0.891,11,-9.074,1,0.0292,0.386,0.793,0.169,0.888,145.025,4,garage
38439,1bVCDiOtVkcXc4pq58IPbv,The Spits,Vol. IV,Rip Up The Streets,29,68533,False,0.382,0.904,2,-3.421,1,0.0618,0.271,0.762,0.0943,0.251,113.701,5,garage
38686,1lnmvZI7tetYRxnrzTh35K,British India,I Thought We Knew Each Other,I Thought We Knew Each Other,27,235165,False,0.291,0.919,8,-4.967,1,0.0569,0.0777,2.31e-05,0.103,0.571,165.93,4,garage
2123,0OlgQYka86XhPepKdZ6xio,Counting Crows,Fiesta temática 90s,Hanginaround,0,252720,False,0.514,0.781,0,-6.703,1,0.0639,0.248,0.0,0.731,0.717,90.522,4,alt-rock
2138,5ftfVzSLIi5ZxYdNbRtf41,The Black Keys,Coffee Moment,Never Gonna Give You Up,0,218986,False,0.557,0.665,6,-6.19,0,0.0328,0.321,0.000281,0.0713,0.437,75.803,4,alt-rock
2880,36DsPKPZurixiFVcZ4XONb,Cuca,La Racha,La Balada,45,290666,False,0.671,0.512,8,-9.876,1,0.0334,0.272,0.0,0.102,0.187,95.782,4,alt-rock
38078,1YIxmHt4EKS0gMs3L0mxQV,Eagles Of Death Metal,Peace Love Death Metal,Miss Alissa,61,158600,False,0.549,0.992,1,-3.712,1,0.116,0.797,0.0,0.196,0.877,172.342,4,garage
2733,0iUuCOGuE6aeHjX0GarFC9,Patricio Rey y sus Redonditos de Ricota,Un Baión para el Ojo Idiota,Todo Preso Es Político,46,348533,False,0.406,0.863,4,-4.943,1,0.036,0.00152,0.196,0.0996,0.685,149.8,4,alt-rock
2624,3QoydK0LFOpK0JnfIpCffR,Charlie Brown Jr.,Acústico (Ao Vivo),O Coro Vai Come - Ao Vivo,48,128106,False,0.511,0.981,0,-5.329,0,0.0579,0.0301,0.0612,0.747,0.896,172.968,4,alt-rock
38306,1iLBI0xUhGKZQM1DresHuj,Good Morning,On The Street / You,You,57,190696,False,0.338,0.64,8,-8.046,1,0.0297,0.157,0.724,0.129,0.367,149.709,3,garage
2785,26cV1OvQgnLdM1HTVj8ZMs,Siouxsie and the Banshees,Anthems for Witches 2022,Spellbound,0,197106,False,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4,alt-rock
38965,2R7qip8VANCHLVYsov9zbT,Tony Molina,In the Fade,Leave This Town,26,110462,False,0.348,0.21,1,-11.837,1,0.033,0.018,0.48,0.136,0.218,76.13,4,garage
38374,3XZkpOG9P9fjeYkloAYHJh,Bugs,Social Slump,Neighbourhood,29,200000,False,0.667,0.768,1,-4.515,1,0.0636,0.0252,0.0,0.178,0.684,134.084,3,garage
38287,3HKZ9Ss1L3yDI1xnwZVvMr,Dear Seattle,Someday,Feel the Weight,32,167426,False,0.48,0.907,7,-3.229,1,0.0469,0.0518,0.0,0.332,0.602,103.043,4,garage
2182,7Bcjjhemjq1HxoWkTw4X6O,Marilyn Manson,Halloween Spooky Party 2022,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4,alt-rock
2617,33MnSYLvtOrbj5zwfioEiH,Thousand Foot Krutch,The End Is Where We Begin,Be Somebody,63,222435,False,0.457,0.669,6,-5.792,0,0.0288,0.0296,0.0,0.142,0.312,93.987,4,alt-rock
38331,0uVV4TDUwXQmacIpMatmDA,Beddy Rays,Sort It Out,Sort It Out,31,116084,False,0.458,0.923,11,-4.551,1,0.0777,5.14e-05,0.000968,0.0895,0.613,110.919,4,garage
2690,0Qnr5TKNz4vlYwlSBhtv8y,White Zombie,Halloween Spooky Party 2022,"I'm Your Boogieman - From ""The Crow: City Of Angels"" Soundtrack",0,267573,False,0.645,0.985,1,-3.715,1,0.111,0.00113,0.0102,0.223,0.446,113.934,4,alt-rock
38747,11WVJiPftXSKOdU6lnijJq,Verge Collection,Flaneur,Last Ciggie,26,309330,False,0.521,0.856,6,-7.409,0,0.0703,0.038,0.0,0.301,0.201,113.964,4,garage
2240,5qmdJ43JhLyQU06f673RJ1,No Doubt,Rock Workout 2023,Don't Speak,0,262746,False,0.508,0.752,5,-5.439,0,0.0343,0.251,2.1e-05,0.142,0.554,76.07,4,alt-rock
38261,4V1fFZJij2G72iELt517X0,The Fratellis,We Need Medicine,She's Not Gone Yet but She's Leaving,22,230200,False,0.649,0.842,11,-6.14,0,0.0352,0.00109,6.7e-06,0.386,0.849,120.085,4,garage
38358,7wZc7nmPQIoJ4xTW0iJcAd,Reignwolf,Hear Me Out,Keeper,59,186992,False,0.277,0.838,8,-7.233,1,0.168,0.0469,7.81e-06,0.152,0.227,133.863,4,garage
2458,6XcfKZvJio9Z0fQy11GnNX,lovelytheband,finding it hard to smile,broken,70,204878,False,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,alt-rock
